year,state,county,subgroup_type,subgroup,poverty_exposure,poverty_exposure_quality
2018,4,19,race-ethnicity,Other Races and Ethnicities,0.21223271,1
2018,4,19,race-ethnicity,"White, Non-Hispanic",0.117685636,1
2018,4,21,all,All,0.068243255,1
2018,4,21,race-ethnicity,Black,3.80E-04,2
2018,4,21,race-ethnicity,Hispanic,0.007380622,1
2018,4,21,race-ethnicity,Other Races and Ethnicities,0.263588503,1
2018,4,21,race-ethnicity,"White, Non-Hispanic",0.003232803,1
2018,4,23,all,All,0.21299639,1
2018,4,23,race-ethnicity,Black,0,3
2018,4,23,race-ethnicity,Hispanic,0.229777257,1
2018,4,23,race-ethnicity,Other Races and Ethnicities,0.177230047,3
2018,4,23,race-ethnicity,"White, Non-Hispanic",0.009210526,2
2018,4,25,all,All,0,1
2018,4,25,race-ethnicity,Black,0,3
2018,4,25,race-ethnicity,Hispanic,0,1
2018,4,25,race-ethnicity,Other Races and Ethnicities,0,2
2018,4,25,race-ethnicity,"White, Non-Hispanic",0,1
2018,4,27,all,All,0.085265207,1
2018,4,27,race-ethnicity,Black,0.080432173,2
2018,4,27,race-ethnicity,Hispanic,0.097823005,1
2018,4,27,race-ethnicity,Other Races and Ethnicities,0.06512543,1
2018,4,27,race-ethnicity,"White, Non-Hispanic",0.043070878,1
2018,5,1,all,All,0,1
2018,5,1,race-ethnicity,Black,0,2
2018,5,1,race-ethnicity,Hispanic,0,3
2018,5,1,race-ethnicity,Other Races and Ethnicities,0,3
2018,5,1,race-ethnicity,"White, Non-Hispanic",0,2
2018,5,3,all,All,0,1
2018,5,3,race-ethnicity,Black,0,2
2018,5,3,race-ethnicity,Hispanic,0,3
2018,5,3,race-ethnicity,Other Races and Ethnicities,0,3
2018,5,3,race-ethnicity,"White, Non-Hispanic",0,2
2018,5,5,all,All,0,1
2018,5,5,race-ethnicity,Black,NA,NA
2018,5,5,race-ethnicity,Hispanic,0,3
2018,5,5,race-ethnicity,Other Races and Ethnicities,0,3
2018,5,5,race-ethnicity,"White, Non-Hispanic",0,1
2018,5,7,all,All,0,1
2018,5,7,race-ethnicity,Black,0,3
2018,5,7,race-ethnicity,Hispanic,0,1
2018,5,7,race-ethnicity,Other Races and Ethnicities,0,2
2018,5,7,race-ethnicity,"White, Non-Hispanic",0,1
2018,5,9,all,All,0,1
2018,5,9,race-ethnicity,Black,NA,NA
2018,5,9,race-ethnicity,Hispanic,0,3
2018,5,9,race-ethnicity,Other Races and Ethnicities,0,3
2018,5,9,race-ethnicity,"White, Non-Hispanic",0,1
2018,5,11,all,All,0,1
2018,5,11,race-ethnicity,Black,0,2
2018,5,11,race-ethnicity,Hispanic,0,3
2018,5,11,race-ethnicity,Other Races and Ethnicities,0,3
2018,5,11,race-ethnicity,"White, Non-Hispanic",0,2
2018,5,13,all,All,0,2
2018,5,13,race-ethnicity,Black,0,3
2018,5,13,race-ethnicity,Hispanic,0,3
2018,5,13,race-ethnicity,Other Races and Ethnicities,NA,NA
2018,5,13,race-ethnicity,"White, Non-Hispanic",0,2
2018,5,15,all,All,0,1
2018,5,15,race-ethnicity,Black,0,3
2018,5,15,race-ethnicity,Hispanic,0,3
2018,5,15,race-ethnicity,Other Races and Ethnicities,0,2
2018,5,15,race-ethnicity,"White, Non-Hispanic",0,1
2018,5,17,all,All,0.349426063,1
2018,5,17,race-ethnicity,Black,0.407757805,1
2018,5,17,race-ethnicity,Hispanic,0.173913043,3
2018,5,17,race-ethnicity,Other Races and Ethnicities,NA,NA
2018,5,17,race-ethnicity,"White, Non-Hispanic",0.220524017,2
2018,5,19,all,All,0,1
2018,5,19,race-ethnicity,Black,0,2
2018,5,19,race-ethnicity,Hispanic,0,3
2018,5,19,race-ethnicity,Other Races and Ethnicities,0,3
2018,5,19,race-ethnicity,"White, Non-Hispanic",0,1
2018,5,21,all,All,0,1
2018,5,21,race-ethnicity,Black,NA,NA
2018,5,21,race-ethnicity,Hispanic,0,3
2018,5,21,race-ethnicity,Other Races and Ethnicities,0,3
2018,5,21,race-ethnicity,"White, Non-Hispanic",0,1
2018,5,23,all,All,0,1
2018,5,23,race-ethnicity,Black,0,3
2018,5,23,race-ethnicity,Hispanic,0,3
2018,5,23,race-ethnicity,Other Races and Ethnicities,0,3
2018,5,23,race-ethnicity,"White, Non-Hispanic",0,1
2018,5,25,all,All,0,1
2018,5,25,race-ethnicity,Black,0,3
2018,5,25,race-ethnicity,Hispanic,0,3
2018,5,25,race-ethnicity,Other Races and Ethnicities,0,3
2018,5,25,race-ethnicity,"White, Non-Hispanic",0,2
2018,5,27,all,All,0.259572173,1
2018,5,27,race-ethnicity,Black,0.371380471,2
2018,5,27,race-ethnicity,Hispanic,0.178723404,3
2018,5,27,race-ethnicity,Other Races and Ethnicities,0,3
2018,5,27,race-ethnicity,"White, Non-Hispanic",0.157711443,2
2018,5,29,all,All,0,1
2018,5,29,race-ethnicity,Black,0,3
2018,5,29,race-ethnicity,Hispanic,0,3
2018,5,29,race-ethnicity,Other Races and Ethnicities,0,3
2018,5,29,race-ethnicity,"White, Non-Hispanic",0,1
2018,5,31,all,All,0.106551669,1
2018,5,31,race-ethnicity,Black,0.174050633,2
2018,5,31,race-ethnicity,Hispanic,0.054072096,2
2018,5,31,race-ethnicity,Other Races and Ethnicities,0.192323914,2
2018,5,31,race-ethnicity,"White, Non-Hispanic",0.055676209,1
2018,5,33,all,All,0,1
2018,5,33,race-ethnicity,Black,0,3
2018,5,33,race-ethnicity,Hispanic,0,2
2018,5,33,race-ethnicity,Other Races and Ethnicities,0,2
2018,5,33,race-ethnicity,"White, Non-Hispanic",0,1
2018,5,35,all,All,0.149873938,1
2018,5,35,race-ethnicity,Black,0.187849616,1
2018,5,35,race-ethnicity,Hispanic,0.17839196,3
2018,5,35,race-ethnicity,Other Races and Ethnicities,0.072274882,3
2018,5,35,race-ethnicity,"White, Non-Hispanic",0.049603175,1
2018,5,37,all,All,0,1
2018,5,37,race-ethnicity,Black,0,3
2018,5,37,race-ethnicity,Hispanic,NA,NA
2018,5,37,race-ethnicity,Other Races and Ethnicities,0,3
2018,5,37,race-ethnicity,"White, Non-Hispanic",0,2
2018,5,39,all,All,0,2
2018,5,39,race-ethnicity,Black,0,2
2018,5,39,race-ethnicity,Hispanic,NA,NA
2018,5,39,race-ethnicity,Other Races and Ethnicities,NA,NA
2018,5,39,race-ethnicity,"White, Non-Hispanic",0,2
2018,5,41,all,All,0.513672449,1
2018,5,41,race-ethnicity,Black,0.637644046,1
2018,5,41,race-ethnicity,Hispanic,0.17433414,3
2018,5,41,race-ethnicity,Other Races and Ethnicities,0.12605042,3
2018,5,41,race-ethnicity,"White, Non-Hispanic",0.282312925,2
2018,5,43,all,All,0,1
2018,5,43,race-ethnicity,Black,0,2
2018,5,43,race-ethnicity,Hispanic,0,3
2018,5,43,race-ethnicity,Other Races and Ethnicities,0,3
2018,5,43,race-ethnicity,"White, Non-Hispanic",0,2
2018,5,45,all,All,0.071838351,1
2018,5,45,race-ethnicity,Black,0.066167665,2
2018,5,45,race-ethnicity,Hispanic,0.143697891,2
2018,5,45,race-ethnicity,Other Races and Ethnicities,0.106567534,2
2018,5,45,race-ethnicity,"White, Non-Hispanic",0.064171927,1
2018,5,47,all,All,0,2
2018,5,47,race-ethnicity,Black,0,3
2018,5,47,race-ethnicity,Hispanic,0,3
2018,5,47,race-ethnicity,Other Races and Ethnicities,0,3
2018,5,47,race-ethnicity,"White, Non-Hispanic",0,2
2018,5,49,all,All,0,1
2018,5,49,race-ethnicity,Black,0,3
2018,5,49,race-ethnicity,Hispanic,NA,NA
2018,5,49,race-ethnicity,Other Races and Ethnicities,0,3
2018,5,49,race-ethnicity,"White, Non-Hispanic",0,2
2018,5,51,all,All,0.185680085,1
2018,5,51,race-ethnicity,Black,0.408526351,2
2018,5,51,race-ethnicity,Hispanic,0.053956835,2
2018,5,51,race-ethnicity,Other Races and Ethnicities,0.123821496,2
2018,5,51,race-ethnicity,"White, Non-Hispanic",0.15482341,1
2018,5,53,all,All,0,2
2018,5,53,race-ethnicity,Black,0,3
2018,5,53,race-ethnicity,Hispanic,0,3
2018,5,53,race-ethnicity,Other Races and Ethnicities,0,3
2018,5,53,race-ethnicity,"White, Non-Hispanic",0,2
2018,5,55,all,All,0.127543146,1
2018,5,55,race-ethnicity,Black,0.006711409,3
2018,5,55,race-ethnicity,Hispanic,0.392,3
2018,5,55,race-ethnicity,Other Races and Ethnicities,0.139737991,3
2018,5,55,race-ethnicity,"White, Non-Hispanic",0.128734216,1
2018,5,57,all,All,0,1
2018,5,57,race-ethnicity,Black,0,2
2018,5,57,race-ethnicity,Hispanic,0,2
2018,5,57,race-ethnicity,Other Races and Ethnicities,0,3
2018,5,57,race-ethnicity,"White, Non-Hispanic",0,2
2018,5,59,all,All,0,1
2018,5,59,race-ethnicity,Black,0,2
2018,5,59,race-ethnicity,Hispanic,0,3
2018,5,59,race-ethnicity,Other Races and Ethnicities,0,3
2018,5,59,race-ethnicity,"White, Non-Hispanic",0,1
2018,5,61,all,All,0,1
2018,5,61,race-ethnicity,Black,0,2
2018,5,61,race-ethnicity,Hispanic,0,3
2018,5,61,race-ethnicity,Other Races and Ethnicities,0,3
2018,5,61,race-ethnicity,"White, Non-Hispanic",0,2
2018,5,63,all,All,0,1
2018,5,63,race-ethnicity,Black,0,3
2018,5,63,race-ethnicity,Hispanic,0,2
2018,5,63,race-ethnicity,Other Races and Ethnicities,0,3
2018,5,63,race-ethnicity,"White, Non-Hispanic",0,1
2018,5,65,all,All,0,1
2018,5,65,race-ethnicity,Black,NA,NA
2018,5,65,race-ethnicity,Hispanic,NA,NA
2018,5,65,race-ethnicity,Other Races and Ethnicities,0,3
2018,5,65,race-ethnicity,"White, Non-Hispanic",0,1
2018,5,67,all,All,0,1
2018,5,67,race-ethnicity,Black,0,3
2018,5,67,race-ethnicity,Hispanic,0,3
2018,5,67,race-ethnicity,Other Races and Ethnicities,0,2
2018,5,67,race-ethnicity,"White, Non-Hispanic",0,1
2018,5,69,all,All,0,1
2018,5,69,race-ethnicity,Black,0,1
2018,5,69,race-ethnicity,Hispanic,0,3
2018,5,69,race-ethnicity,Other Races and Ethnicities,0,3
2018,5,69,race-ethnicity,"White, Non-Hispanic",0,2
2018,5,71,all,All,0,1
2018,5,71,race-ethnicity,Black,0,3
2018,5,71,race-ethnicity,Hispanic,0,3
2018,5,71,race-ethnicity,Other Races and Ethnicities,0,3
2018,5,71,race-ethnicity,"White, Non-Hispanic",0,1
2018,5,73,all,All,0,1
2018,5,73,race-ethnicity,Black,0,1
2018,5,73,race-ethnicity,Hispanic,NA,NA
2018,5,73,race-ethnicity,Other Races and Ethnicities,NA,NA
2018,5,73,race-ethnicity,"White, Non-Hispanic",0,2
2018,5,75,all,All,0,1
2018,5,75,race-ethnicity,Black,NA,NA
2018,5,75,race-ethnicity,Hispanic,NA,NA
2018,5,75,race-ethnicity,Other Races and Ethnicities,0,3
2018,5,75,race-ethnicity,"White, Non-Hispanic",0,1
2018,5,77,all,All,0,1
2018,5,77,race-ethnicity,Black,0,2
2018,5,77,race-ethnicity,Hispanic,0,3
2018,5,77,race-ethnicity,Other Races and Ethnicities,0,3
2018,5,77,race-ethnicity,"White, Non-Hispanic",0,2
2018,5,79,all,All,0,2
2018,5,79,race-ethnicity,Black,0,2
2018,5,79,race-ethnicity,Hispanic,0,3
2018,5,79,race-ethnicity,Other Races and Ethnicities,NA,NA
2018,5,79,race-ethnicity,"White, Non-Hispanic",0,2
2018,5,81,all,All,0,2
2018,5,81,race-ethnicity,Black,0,3
2018,5,81,race-ethnicity,Hispanic,0,3
2018,5,81,race-ethnicity,Other Races and Ethnicities,0,3
2018,5,81,race-ethnicity,"White, Non-Hispanic",0,2
2018,5,83,all,All,0,1
2018,5,83,race-ethnicity,Black,0,3
2018,5,83,race-ethnicity,Hispanic,0,3
2018,5,83,race-ethnicity,Other Races and Ethnicities,0,2
2018,5,83,race-ethnicity,"White, Non-Hispanic",0,1
2018,5,85,all,All,0,1
2018,5,85,race-ethnicity,Black,0,2
2018,5,85,race-ethnicity,Hispanic,0,3
2018,5,85,race-ethnicity,Other Races and Ethnicities,0,3
2018,5,85,race-ethnicity,"White, Non-Hispanic",0,1
2018,5,87,all,All,0,1
2018,5,87,race-ethnicity,Black,NA,NA
2018,5,87,race-ethnicity,Hispanic,0,3
2018,5,87,race-ethnicity,Other Races and Ethnicities,0,3
2018,5,87,race-ethnicity,"White, Non-Hispanic",0,1
2018,5,89,all,All,0,1
2018,5,89,race-ethnicity,Black,0,3
2018,5,89,race-ethnicity,Hispanic,0,3
2018,5,89,race-ethnicity,Other Races and Ethnicities,0,3
2018,5,89,race-ethnicity,"White, Non-Hispanic",0,1
2018,5,91,all,All,0.311074012,1
2018,5,91,race-ethnicity,Black,0.405151596,1
2018,5,91,race-ethnicity,Hispanic,0.175384615,3
2018,5,91,race-ethnicity,Other Races and Ethnicities,0.280805687,2
2018,5,91,race-ethnicity,"White, Non-Hispanic",0.242480333,1
2018,5,93,all,All,0.272055427,1
2018,5,93,race-ethnicity,Black,0.433380834,1
2018,5,93,race-ethnicity,Hispanic,0.289875173,3
2018,5,93,race-ethnicity,Other Races and Ethnicities,0.417355372,3
2018,5,93,race-ethnicity,"White, Non-Hispanic",0.067222995,1
2018,5,95,all,All,0,1
2018,5,95,race-ethnicity,Black,0,2
2018,5,95,race-ethnicity,Hispanic,0,3
2018,5,95,race-ethnicity,Other Races and Ethnicities,0,3
2018,5,95,race-ethnicity,"White, Non-Hispanic",0,2
2018,5,97,all,All,0,1
2018,5,97,race-ethnicity,Black,NA,NA
2018,5,97,race-ethnicity,Hispanic,0,3
2018,5,97,race-ethnicity,Other Races and Ethnicities,0,3
2018,5,97,race-ethnicity,"White, Non-Hispanic",0,2
2018,5,99,all,All,0,2
2018,5,99,race-ethnicity,Black,0,2
2018,5,99,race-ethnicity,Hispanic,NA,NA
2018,5,99,race-ethnicity,Other Races and Ethnicities,0,3
2018,5,99,race-ethnicity,"White, Non-Hispanic",0,3
2018,5,101,all,All,0,2
2018,5,101,race-ethnicity,Black,NA,NA
2018,5,101,race-ethnicity,Hispanic,NA,NA
2018,5,101,race-ethnicity,Other Races and Ethnicities,0,3
2018,5,101,race-ethnicity,"White, Non-Hispanic",0,2
2018,5,103,all,All,0.289758826,1
2018,5,103,race-ethnicity,Black,0.429773463,2
2018,5,103,race-ethnicity,Hispanic,0.703296703,3
2018,5,103,race-ethnicity,Other Races and Ethnicities,0,3
2018,5,103,race-ethnicity,"White, Non-Hispanic",0.084909626,2
2018,5,105,all,All,0,2
2018,5,105,race-ethnicity,Black,0,3
2018,5,105,race-ethnicity,Hispanic,0,3
2018,5,105,race-ethnicity,Other Races and Ethnicities,0,3
2018,5,105,race-ethnicity,"White, Non-Hispanic",0,2
2018,5,107,all,All,0.634037108,1
2018,5,107,race-ethnicity,Black,0.643057898,1
2018,5,107,race-ethnicity,Hispanic,NA,NA
2018,5,107,race-ethnicity,Other Races and Ethnicities,0.746987952,3
2018,5,107,race-ethnicity,"White, Non-Hispanic",0.573870574,2
2018,5,109,all,All,0,1
2018,5,109,race-ethnicity,Black,0,3
2018,5,109,race-ethnicity,Hispanic,0,3
2018,5,109,race-ethnicity,Other Races and Ethnicities,0,3
2018,5,109,race-ethnicity,"White, Non-Hispanic",0,2
2018,5,111,all,All,0.187975795,1
2018,5,111,race-ethnicity,Black,0.552212389,2
2018,5,111,race-ethnicity,Hispanic,0.049868766,2
2018,5,111,race-ethnicity,Other Races and Ethnicities,0.147928994,2
2018,5,111,race-ethnicity,"White, Non-Hispanic",0.142666667,1
2018,5,113,all,All,0,1
2018,5,113,race-ethnicity,Black,NA,NA
2018,5,113,race-ethnicity,Hispanic,0,2
2018,5,113,race-ethnicity,Other Races and Ethnicities,0,2
2018,5,113,race-ethnicity,"White, Non-Hispanic",0,1
2018,5,115,all,All,0,1
2018,5,115,race-ethnicity,Black,0,3
2018,5,115,race-ethnicity,Hispanic,0,3
2018,5,115,race-ethnicity,Other Races and Ethnicities,0,2
2018,5,115,race-ethnicity,"White, Non-Hispanic",0,1
2018,5,117,all,All,0,1
2018,5,117,race-ethnicity,Black,0,2
2018,5,117,race-ethnicity,Hispanic,NA,NA
2018,5,117,race-ethnicity,Other Races and Ethnicities,NA,NA
2018,5,117,race-ethnicity,"White, Non-Hispanic",0,2
2018,5,119,all,All,0.138409039,1
2018,5,119,race-ethnicity,Black,0.182584115,1
2018,5,119,race-ethnicity,Hispanic,0.166666667,1
2018,5,119,race-ethnicity,Other Races and Ethnicities,0.114336283,1
2018,5,119,race-ethnicity,"White, Non-Hispanic",0.049645033,1
2018,5,121,all,All,0,1
2018,5,121,race-ethnicity,Black,0,3
2018,5,121,race-ethnicity,Hispanic,0,3
2018,5,121,race-ethnicity,Other Races and Ethnicities,0,3
2018,5,121,race-ethnicity,"White, Non-Hispanic",0,2
2018,5,123,all,All,0.34451421,1
2018,5,123,race-ethnicity,Black,0.46309795,1
2018,5,123,race-ethnicity,Hispanic,NA,NA
2018,5,123,race-ethnicity,Other Races and Ethnicities,NA,NA
2018,5,123,race-ethnicity,"White, Non-Hispanic",0.031804281,2
2018,5,125,all,All,0,1
2018,5,125,race-ethnicity,Black,0,2
2018,5,125,race-ethnicity,Hispanic,0,3
2018,5,125,race-ethnicity,Other Races and Ethnicities,0,3
2018,5,125,race-ethnicity,"White, Non-Hispanic",0,1
2018,5,127,all,All,0,1
2018,5,127,race-ethnicity,Black,NA,NA
2018,5,127,race-ethnicity,Hispanic,0,3
2018,5,127,race-ethnicity,Other Races and Ethnicities,0,3
2018,5,127,race-ethnicity,"White, Non-Hispanic",0,1
2018,5,129,all,All,0,2
2018,5,129,race-ethnicity,Black,NA,NA
2018,5,129,race-ethnicity,Hispanic,0,3
2018,5,129,race-ethnicity,Other Races and Ethnicities,0,3
2018,5,129,race-ethnicity,"White, Non-Hispanic",0,2
2018,5,131,all,All,0.172501967,1
2018,5,131,race-ethnicity,Black,0.275781478,2
2018,5,131,race-ethnicity,Hispanic,0.295973367,2
2018,5,131,race-ethnicity,Other Races and Ethnicities,0.276300186,1
2018,5,131,race-ethnicity,"White, Non-Hispanic",0.080139373,1
2018,5,133,all,All,0,1
2018,5,133,race-ethnicity,Black,0,3
2018,5,133,race-ethnicity,Hispanic,0,2
2018,5,133,race-ethnicity,Other Races and Ethnicities,0,2
2018,5,133,race-ethnicity,"White, Non-Hispanic",0,2
2018,5,135,all,All,0,1
2018,5,135,race-ethnicity,Black,NA,NA
2018,5,135,race-ethnicity,Hispanic,0,3
2018,5,135,race-ethnicity,Other Races and Ethnicities,0,3
2018,5,135,race-ethnicity,"White, Non-Hispanic",0,1
2018,5,137,all,All,0,2
2018,5,137,race-ethnicity,Black,NA,NA
2018,5,137,race-ethnicity,Hispanic,0,3
2018,5,137,race-ethnicity,Other Races and Ethnicities,0,3
2018,5,137,race-ethnicity,"White, Non-Hispanic",0,2
2018,5,139,all,All,0,1
2018,5,139,race-ethnicity,Black,0,1
2018,5,139,race-ethnicity,Hispanic,0,3
2018,5,139,race-ethnicity,Other Races and Ethnicities,0,3
2018,5,139,race-ethnicity,"White, Non-Hispanic",0,2
2018,5,141,all,All,0,1
2018,5,141,race-ethnicity,Black,NA,NA
2018,5,141,race-ethnicity,Hispanic,0,3
2018,5,141,race-ethnicity,Other Races and Ethnicities,0,3
2018,5,141,race-ethnicity,"White, Non-Hispanic",0,1
2018,5,143,all,All,0.142814855,1
2018,5,143,race-ethnicity,Black,0.346346346,2
2018,5,143,race-ethnicity,Hispanic,0.05523789,1
2018,5,143,race-ethnicity,Other Races and Ethnicities,0.097667638,1
2018,5,143,race-ethnicity,"White, Non-Hispanic",0.16020861,1
2018,5,145,all,All,0,1
2018,5,145,race-ethnicity,Black,0,2
2018,5,145,race-ethnicity,Hispanic,0,2
2018,5,145,race-ethnicity,Other Races and Ethnicities,0,2
2018,5,145,race-ethnicity,"White, Non-Hispanic",0,1
2018,5,147,all,All,0,1
2018,5,147,race-ethnicity,Black,0,2
2018,5,147,race-ethnicity,Hispanic,NA,NA
2018,5,147,race-ethnicity,Other Races and Ethnicities,NA,NA
2018,5,147,race-ethnicity,"White, Non-Hispanic",0,2
2018,5,149,all,All,0,1
2018,5,149,race-ethnicity,Black,0,3
2018,5,149,race-ethnicity,Hispanic,0,2
2018,5,149,race-ethnicity,Other Races and Ethnicities,0,2
2018,5,149,race-ethnicity,"White, Non-Hispanic",0,2
2018,6,1,all,All,0.067092297,1
2018,6,1,race-ethnicity,Black,0.050695057,1
2018,6,1,race-ethnicity,Hispanic,0.025157861,1
2018,6,1,race-ethnicity,Other Races and Ethnicities,0.081326601,1
2018,6,1,race-ethnicity,"White, Non-Hispanic",0.080782898,1
2018,6,3,all,All,0,2
2018,6,3,race-ethnicity,Black,NA,NA
2018,6,3,race-ethnicity,Hispanic,0,3
2018,6,3,race-ethnicity,Other Races and Ethnicities,0,3
2018,6,3,race-ethnicity,"White, Non-Hispanic",0,3
2018,6,5,all,All,0,1
2018,6,5,race-ethnicity,Black,NA,NA
2018,6,5,race-ethnicity,Hispanic,0,3
2018,6,5,race-ethnicity,Other Races and Ethnicities,0,2
2018,6,5,race-ethnicity,"White, Non-Hispanic",0,2
2018,6,7,all,All,0.178428282,1
2018,6,7,race-ethnicity,Black,0.315080034,2
2018,6,7,race-ethnicity,Hispanic,0.185486531,1
2018,6,7,race-ethnicity,Other Races and Ethnicities,0.204890127,1
2018,6,7,race-ethnicity,"White, Non-Hispanic",0.173257468,1
2018,6,9,all,All,0,2
2018,6,9,race-ethnicity,Black,NA,NA
2018,6,9,race-ethnicity,Hispanic,0,3
2018,6,9,race-ethnicity,Other Races and Ethnicities,0,3
2018,6,9,race-ethnicity,"White, Non-Hispanic",0,2
2018,6,11,all,All,0,1
2018,6,11,race-ethnicity,Black,0,3
2018,6,11,race-ethnicity,Hispanic,0,2
2018,6,11,race-ethnicity,Other Races and Ethnicities,0,3
2018,6,11,race-ethnicity,"White, Non-Hispanic",0,2
2018,6,13,all,All,0,1
2018,6,13,race-ethnicity,Black,0,1
2018,6,13,race-ethnicity,Hispanic,0,1
2018,6,13,race-ethnicity,Other Races and Ethnicities,0,1
2018,6,13,race-ethnicity,"White, Non-Hispanic",0,1
2018,6,15,all,All,0,1
2018,6,15,race-ethnicity,Black,0,3
2018,6,15,race-ethnicity,Hispanic,0,2
2018,6,15,race-ethnicity,Other Races and Ethnicities,0,2
2018,6,15,race-ethnicity,"White, Non-Hispanic",0,1
2018,6,17,all,All,0,1
2018,6,17,race-ethnicity,Black,0,3
2018,6,17,race-ethnicity,Hispanic,0,2
2018,6,17,race-ethnicity,Other Races and Ethnicities,0,2
2018,6,17,race-ethnicity,"White, Non-Hispanic",0,1
2018,6,19,all,All,0.334420663,1
2018,6,19,race-ethnicity,Black,0.379867926,1
2018,6,19,race-ethnicity,Hispanic,0.37365831,1
2018,6,19,race-ethnicity,Other Races and Ethnicities,0.34800904,1
2018,6,19,race-ethnicity,"White, Non-Hispanic",0.171184385,1
2018,6,21,all,All,0,1
2018,6,21,race-ethnicity,Black,0,3
2018,6,21,race-ethnicity,Hispanic,0,2
2018,6,21,race-ethnicity,Other Races and Ethnicities,0,2
2018,6,21,race-ethnicity,"White, Non-Hispanic",0,2
2018,6,23,all,All,0.077419594,1
2018,6,23,race-ethnicity,Black,0.152694611,2
2018,6,23,race-ethnicity,Hispanic,0.126998492,2
2018,6,23,race-ethnicity,Other Races and Ethnicities,0.063456464,1
2018,6,23,race-ethnicity,"White, Non-Hispanic",0.079963129,1
2018,6,25,all,All,0.187346751,1
2018,6,25,race-ethnicity,Black,0.02238806,3
2018,6,25,race-ethnicity,Hispanic,0.200457789,1
2018,6,25,race-ethnicity,Other Races and Ethnicities,0.142543056,1
2018,6,25,race-ethnicity,"White, Non-Hispanic",0.079407295,2
2018,6,27,all,All,0,2
2018,6,27,race-ethnicity,Black,NA,NA
2018,6,27,race-ethnicity,Hispanic,0,3
2018,6,27,race-ethnicity,Other Races and Ethnicities,0,2
2018,6,27,race-ethnicity,"White, Non-Hispanic",0,2
2018,6,29,all,All,0.235905187,1
2018,6,29,race-ethnicity,Black,0.320640358,1
2018,6,29,race-ethnicity,Hispanic,0.256864758,1
2018,6,29,race-ethnicity,Other Races and Ethnicities,0.278100367,1
2018,6,29,race-ethnicity,"White, Non-Hispanic",0.157589907,1
2018,6,31,all,All,0.109670987,1
2018,6,31,race-ethnicity,Black,0.030035336,2
2018,6,31,race-ethnicity,Hispanic,0.137101434,1
2018,6,31,race-ethnicity,Other Races and Ethnicities,0.075259639,1
2018,6,31,race-ethnicity,"White, Non-Hispanic",0.051101884,1
2018,6,33,all,All,0.093466425,1
2018,6,33,race-ethnicity,Black,0.177740864,3
2018,6,33,race-ethnicity,Hispanic,0.152931181,2
2018,6,33,race-ethnicity,Other Races and Ethnicities,0.134733958,2
2018,6,33,race-ethnicity,"White, Non-Hispanic",0.067425909,1
2018,6,35,all,All,0,1
2018,6,35,race-ethnicity,Black,0,3
2018,6,35,race-ethnicity,Hispanic,0,3
2018,6,35,race-ethnicity,Other Races and Ethnicities,0,2
2018,6,35,race-ethnicity,"White, Non-Hispanic",0,1
2018,6,37,all,All,0.079079547,1
2018,6,37,race-ethnicity,Black,0.112304588,1
2018,6,37,race-ethnicity,Hispanic,0.082320052,1
2018,6,37,race-ethnicity,Other Races and Ethnicities,0.089221994,1
2018,6,37,race-ethnicity,"White, Non-Hispanic",0.04490806,1
2018,6,39,all,All,0.301155521,1
2018,6,39,race-ethnicity,Black,0.398590446,3
2018,6,39,race-ethnicity,Hispanic,0.351281715,1
2018,6,39,race-ethnicity,Other Races and Ethnicities,0.420283485,1
