state,county,state_name,county_name,population,subgroup_type,subgroup,juvenile_arrest_rate,juvenile_arrest_rate_quality
9,5,Connecticut,Litchfield County,181111,race-ethnicity,Other Races,77.459335,1
9,5,Connecticut,Litchfield County,181111,race-ethnicity,White,1205.6429,1
9,7,Connecticut,Middlesex County,162682,all,All,1227.4368,1
9,7,Connecticut,Middlesex County,162682,race-ethnicity,Black,6436.1191,1
9,7,Connecticut,Middlesex County,162682,race-ethnicity,Other Races,182.14937,1
9,7,Connecticut,Middlesex County,162682,race-ethnicity,White,825.01666,1
9,9,Connecticut,New Haven County,857620,all,All,3905.0103,2
9,9,Connecticut,New Haven County,857620,race-ethnicity,Black,8501.6895,2
9,9,Connecticut,New Haven County,857620,race-ethnicity,Other Races,82.25766,2
9,9,Connecticut,New Haven County,857620,race-ethnicity,White,3703.8315,2
9,11,Connecticut,New London County,266784,all,All,2289.5623,2
9,11,Connecticut,New London County,266784,race-ethnicity,Black,10536.98,2
9,11,Connecticut,New London County,266784,race-ethnicity,Other Races,135.23956,2
9,11,Connecticut,New London County,266784,race-ethnicity,White,1995.0262,2
9,13,Connecticut,Tolland County,150921,all,All,1007.1711,1
9,13,Connecticut,Tolland County,150921,race-ethnicity,Black,53968.254,1
9,13,Connecticut,Tolland County,150921,race-ethnicity,Other Races,NA,NA
9,13,Connecticut,Tolland County,150921,race-ethnicity,White,824.15039,1
9,15,Connecticut,Windham County,117027,all,All,1018.9095,2
9,15,Connecticut,Windham County,117027,race-ethnicity,Black,NA,NA
9,15,Connecticut,Windham County,117027,race-ethnicity,Other Races,NA,NA
9,15,Connecticut,Windham County,117027,race-ethnicity,White,896.73401,2
10,1,Delaware,Kent County,178550,all,All,5169.2915,2
10,1,Delaware,Kent County,178550,race-ethnicity,Black,14272.189,2
10,1,Delaware,Kent County,178550,race-ethnicity,Other Races,48.449612,2
10,1,Delaware,Kent County,178550,race-ethnicity,White,2815.4851,2
10,3,Delaware,New Castle County,559335,all,All,4403.999,2
10,3,Delaware,New Castle County,559335,race-ethnicity,Black,10005.82,2
10,3,Delaware,New Castle County,559335,race-ethnicity,Other Races,141.36774,2
10,3,Delaware,New Castle County,559335,race-ethnicity,White,2245.9011,2
10,5,Delaware,Sussex County,229286,all,All,5168.5879,2
10,5,Delaware,Sussex County,229286,race-ethnicity,Black,13046.116,2
10,5,Delaware,Sussex County,229286,race-ethnicity,Other Races,128.783,2
10,5,Delaware,Sussex County,229286,race-ethnicity,White,3793.6602,2
11,1,District of Columbia,District of Columbia,702455,all,All,1692.2201,2
11,1,District of Columbia,District of Columbia,702455,race-ethnicity,Black,2492.8801,2
11,1,District of Columbia,District of Columbia,702455,race-ethnicity,Other Races,48.216007,2
11,1,District of Columbia,District of Columbia,702455,race-ethnicity,White,405.63379,2
12,1,Florida,Alachua County,269956,all,All,NA,NA
12,1,Florida,Alachua County,269956,race-ethnicity,Black,NA,NA
12,1,Florida,Alachua County,269956,race-ethnicity,Other Races,NA,NA
12,1,Florida,Alachua County,269956,race-ethnicity,White,NA,NA
12,3,Florida,Baker County,28355,all,All,NA,NA
12,3,Florida,Baker County,28355,race-ethnicity,Black,NA,NA
12,3,Florida,Baker County,28355,race-ethnicity,Other Races,NA,NA
12,3,Florida,Baker County,28355,race-ethnicity,White,NA,NA
12,5,Florida,Bay County,185287,all,All,NA,NA
12,5,Florida,Bay County,185287,race-ethnicity,Black,NA,NA
12,5,Florida,Bay County,185287,race-ethnicity,Other Races,NA,NA
12,5,Florida,Bay County,185287,race-ethnicity,White,NA,NA
12,7,Florida,Bradford County,27732,all,All,NA,NA
12,7,Florida,Bradford County,27732,race-ethnicity,Black,NA,NA
12,7,Florida,Bradford County,27732,race-ethnicity,Other Races,NA,NA
12,7,Florida,Bradford County,27732,race-ethnicity,White,NA,NA
12,9,Florida,Brevard County,596849,all,All,NA,NA
12,9,Florida,Brevard County,596849,race-ethnicity,Black,NA,NA
12,9,Florida,Brevard County,596849,race-ethnicity,Other Races,NA,NA
12,9,Florida,Brevard County,596849,race-ethnicity,White,NA,NA
12,11,Florida,Broward County,1951260,all,All,NA,NA
12,11,Florida,Broward County,1951260,race-ethnicity,Black,NA,NA
12,11,Florida,Broward County,1951260,race-ethnicity,Other Races,NA,NA
12,11,Florida,Broward County,1951260,race-ethnicity,White,NA,NA
12,13,Florida,Calhoun County,14587,all,All,NA,NA
12,13,Florida,Calhoun County,14587,race-ethnicity,Black,NA,NA
12,13,Florida,Calhoun County,14587,race-ethnicity,Other Races,NA,NA
12,13,Florida,Calhoun County,14587,race-ethnicity,White,NA,NA
12,15,Florida,Charlotte County,184998,all,All,NA,NA
12,15,Florida,Charlotte County,184998,race-ethnicity,Black,NA,NA
12,15,Florida,Charlotte County,184998,race-ethnicity,Other Races,NA,NA
12,15,Florida,Charlotte County,184998,race-ethnicity,White,NA,NA
12,17,Florida,Citrus County,147929,all,All,NA,NA
12,17,Florida,Citrus County,147929,race-ethnicity,Black,NA,NA
12,17,Florida,Citrus County,147929,race-ethnicity,Other Races,NA,NA
12,17,Florida,Citrus County,147929,race-ethnicity,White,NA,NA
12,19,Florida,Clay County,216072,all,All,NA,NA
12,19,Florida,Clay County,216072,race-ethnicity,Black,NA,NA
12,19,Florida,Clay County,216072,race-ethnicity,Other Races,NA,NA
12,19,Florida,Clay County,216072,race-ethnicity,White,NA,NA
12,21,Florida,Collier County,378488,all,All,NA,NA
12,21,Florida,Collier County,378488,race-ethnicity,Black,NA,NA
12,21,Florida,Collier County,378488,race-ethnicity,Other Races,NA,NA
12,21,Florida,Collier County,378488,race-ethnicity,White,NA,NA
12,23,Florida,Columbia County,70503,all,All,NA,NA
12,23,Florida,Columbia County,70503,race-ethnicity,Black,NA,NA
12,23,Florida,Columbia County,70503,race-ethnicity,Other Races,NA,NA
12,23,Florida,Columbia County,70503,race-ethnicity,White,NA,NA
12,27,Florida,DeSoto County,37489,all,All,NA,NA
12,27,Florida,DeSoto County,37489,race-ethnicity,Black,NA,NA
12,27,Florida,DeSoto County,37489,race-ethnicity,Other Races,NA,NA
12,27,Florida,DeSoto County,37489,race-ethnicity,White,NA,NA
12,29,Florida,Dixie County,16700,all,All,NA,NA
12,29,Florida,Dixie County,16700,race-ethnicity,Black,NA,NA
12,29,Florida,Dixie County,16700,race-ethnicity,Other Races,NA,NA
12,29,Florida,Dixie County,16700,race-ethnicity,White,NA,NA
12,31,Florida,Duval County,950181,all,All,NA,NA
12,31,Florida,Duval County,950181,race-ethnicity,Black,NA,NA
12,31,Florida,Duval County,950181,race-ethnicity,Other Races,NA,NA
12,31,Florida,Duval County,950181,race-ethnicity,White,NA,NA
12,33,Florida,Escambia County,315534,all,All,NA,NA
12,33,Florida,Escambia County,315534,race-ethnicity,Black,NA,NA
12,33,Florida,Escambia County,315534,race-ethnicity,Other Races,NA,NA
12,33,Florida,Escambia County,315534,race-ethnicity,White,NA,NA
12,35,Florida,Flagler County,112067,all,All,NA,NA
12,35,Florida,Flagler County,112067,race-ethnicity,Black,NA,NA
12,35,Florida,Flagler County,112067,race-ethnicity,Other Races,NA,NA
12,35,Florida,Flagler County,112067,race-ethnicity,White,NA,NA
12,37,Florida,Franklin County,11736,all,All,NA,NA
12,37,Florida,Franklin County,11736,race-ethnicity,Black,NA,NA
12,37,Florida,Franklin County,11736,race-ethnicity,Other Races,NA,NA
12,37,Florida,Franklin County,11736,race-ethnicity,White,NA,NA
12,39,Florida,Gadsden County,45894,all,All,NA,NA
12,39,Florida,Gadsden County,45894,race-ethnicity,Black,NA,NA
12,39,Florida,Gadsden County,45894,race-ethnicity,Other Races,NA,NA
12,39,Florida,Gadsden County,45894,race-ethnicity,White,NA,NA
12,41,Florida,Gilchrist County,18256,all,All,NA,NA
12,41,Florida,Gilchrist County,18256,race-ethnicity,Black,NA,NA
12,41,Florida,Gilchrist County,18256,race-ethnicity,Other Races,NA,NA
12,41,Florida,Gilchrist County,18256,race-ethnicity,White,NA,NA
12,43,Florida,Glades County,13724,all,All,NA,NA
12,43,Florida,Glades County,13724,race-ethnicity,Black,NA,NA
12,43,Florida,Glades County,13724,race-ethnicity,Other Races,NA,NA
12,43,Florida,Glades County,13724,race-ethnicity,White,NA,NA
12,45,Florida,Gulf County,16164,all,All,NA,NA
12,45,Florida,Gulf County,16164,race-ethnicity,Black,NA,NA
12,45,Florida,Gulf County,16164,race-ethnicity,Other Races,NA,NA
12,45,Florida,Gulf County,16164,race-ethnicity,White,NA,NA
12,47,Florida,Hamilton County,14310,all,All,NA,NA
12,47,Florida,Hamilton County,14310,race-ethnicity,Black,NA,NA
12,47,Florida,Hamilton County,14310,race-ethnicity,Other Races,NA,NA
12,47,Florida,Hamilton County,14310,race-ethnicity,White,NA,NA
12,49,Florida,Hardee County,27245,all,All,NA,NA
12,49,Florida,Hardee County,27245,race-ethnicity,Black,NA,NA
12,49,Florida,Hardee County,27245,race-ethnicity,Other Races,NA,NA
12,49,Florida,Hardee County,27245,race-ethnicity,White,NA,NA
12,51,Florida,Hendry County,41556,all,All,NA,NA
12,51,Florida,Hendry County,41556,race-ethnicity,Black,NA,NA
12,51,Florida,Hendry County,41556,race-ethnicity,Other Races,NA,NA
12,51,Florida,Hendry County,41556,race-ethnicity,White,NA,NA
12,53,Florida,Hernando County,190865,all,All,NA,NA
12,53,Florida,Hernando County,190865,race-ethnicity,Black,NA,NA
12,53,Florida,Hernando County,190865,race-ethnicity,Other Races,NA,NA
12,53,Florida,Hernando County,190865,race-ethnicity,White,NA,NA
12,55,Florida,Highlands County,105424,all,All,NA,NA
12,55,Florida,Highlands County,105424,race-ethnicity,Black,NA,NA
12,55,Florida,Highlands County,105424,race-ethnicity,Other Races,NA,NA
12,55,Florida,Highlands County,105424,race-ethnicity,White,NA,NA
12,57,Florida,Hillsborough County,1436888,all,All,NA,NA
12,57,Florida,Hillsborough County,1436888,race-ethnicity,Black,NA,NA
12,57,Florida,Hillsborough County,1436888,race-ethnicity,Other Races,NA,NA
12,57,Florida,Hillsborough County,1436888,race-ethnicity,White,NA,NA
12,59,Florida,Holmes County,19477,all,All,NA,NA
12,59,Florida,Holmes County,19477,race-ethnicity,Black,NA,NA
12,59,Florida,Holmes County,19477,race-ethnicity,Other Races,NA,NA
12,59,Florida,Holmes County,19477,race-ethnicity,White,NA,NA
12,61,Florida,Indian River County,157413,all,All,NA,NA
12,61,Florida,Indian River County,157413,race-ethnicity,Black,NA,NA
12,61,Florida,Indian River County,157413,race-ethnicity,Other Races,NA,NA
12,61,Florida,Indian River County,157413,race-ethnicity,White,NA,NA
12,63,Florida,Jackson County,48305,all,All,NA,NA
12,63,Florida,Jackson County,48305,race-ethnicity,Black,NA,NA
12,63,Florida,Jackson County,48305,race-ethnicity,Other Races,NA,NA
12,63,Florida,Jackson County,48305,race-ethnicity,White,NA,NA
12,65,Florida,Jefferson County,14288,all,All,NA,NA
12,65,Florida,Jefferson County,14288,race-ethnicity,Black,NA,NA
12,65,Florida,Jefferson County,14288,race-ethnicity,Other Races,NA,NA
12,65,Florida,Jefferson County,14288,race-ethnicity,White,NA,NA
12,67,Florida,Lafayette County,8732,all,All,NA,NA
12,67,Florida,Lafayette County,8732,race-ethnicity,Black,NA,NA
12,67,Florida,Lafayette County,8732,race-ethnicity,Other Races,NA,NA
12,67,Florida,Lafayette County,8732,race-ethnicity,White,NA,NA
12,69,Florida,Lake County,356495,all,All,NA,NA
12,69,Florida,Lake County,356495,race-ethnicity,Black,NA,NA
12,69,Florida,Lake County,356495,race-ethnicity,Other Races,NA,NA
12,69,Florida,Lake County,356495,race-ethnicity,White,NA,NA
12,71,Florida,Lee County,754610,all,All,NA,NA
12,71,Florida,Lee County,754610,race-ethnicity,Black,NA,NA
12,71,Florida,Lee County,754610,race-ethnicity,Other Races,NA,NA
12,71,Florida,Lee County,754610,race-ethnicity,White,NA,NA
12,73,Florida,Leon County,292502,all,All,NA,NA
12,73,Florida,Leon County,292502,race-ethnicity,Black,NA,NA
12,73,Florida,Leon County,292502,race-ethnicity,Other Races,NA,NA
12,73,Florida,Leon County,292502,race-ethnicity,White,NA,NA
12,75,Florida,Levy County,40770,all,All,NA,NA
12,75,Florida,Levy County,40770,race-ethnicity,Black,NA,NA
12,75,Florida,Levy County,40770,race-ethnicity,Other Races,NA,NA
12,75,Florida,Levy County,40770,race-ethnicity,White,NA,NA
12,77,Florida,Liberty County,8457,all,All,NA,NA
12,77,Florida,Liberty County,8457,race-ethnicity,Black,NA,NA
12,77,Florida,Liberty County,8457,race-ethnicity,Other Races,NA,NA
12,77,Florida,Liberty County,8457,race-ethnicity,White,NA,NA
12,79,Florida,Madison County,18529,all,All,NA,NA
12,79,Florida,Madison County,18529,race-ethnicity,Black,NA,NA
12,79,Florida,Madison County,18529,race-ethnicity,Other Races,NA,NA
12,79,Florida,Madison County,18529,race-ethnicity,White,NA,NA
12,81,Florida,Manatee County,394855,all,All,NA,NA
12,81,Florida,Manatee County,394855,race-ethnicity,Black,NA,NA
12,81,Florida,Manatee County,394855,race-ethnicity,Other Races,NA,NA
12,81,Florida,Manatee County,394855,race-ethnicity,White,NA,NA
12,83,Florida,Marion County,359977,all,All,NA,NA
12,83,Florida,Marion County,359977,race-ethnicity,Black,NA,NA
12,83,Florida,Marion County,359977,race-ethnicity,Other Races,NA,NA
12,83,Florida,Marion County,359977,race-ethnicity,White,NA,NA
12,85,Florida,Martin County,160912,all,All,NA,NA
12,85,Florida,Martin County,160912,race-ethnicity,Black,NA,NA
12,85,Florida,Martin County,160912,race-ethnicity,Other Races,NA,NA
12,85,Florida,Martin County,160912,race-ethnicity,White,NA,NA
12,86,Florida,Miami-Dade County,2761581,all,All,NA,NA
12,86,Florida,Miami-Dade County,2761581,race-ethnicity,Black,NA,NA
12,86,Florida,Miami-Dade County,2761581,race-ethnicity,Other Races,NA,NA
12,86,Florida,Miami-Dade County,2761581,race-ethnicity,White,NA,NA
12,87,Florida,Monroe County,75027,all,All,NA,NA
12,87,Florida,Monroe County,75027,race-ethnicity,Black,NA,NA
12,87,Florida,Monroe County,75027,race-ethnicity,Other Races,NA,NA
12,87,Florida,Monroe County,75027,race-ethnicity,White,NA,NA
12,89,Florida,Nassau County,85832,all,All,NA,NA
12,89,Florida,Nassau County,85832,race-ethnicity,Black,NA,NA
12,89,Florida,Nassau County,85832,race-ethnicity,Other Races,NA,NA
12,89,Florida,Nassau County,85832,race-ethnicity,White,NA,NA
12,91,Florida,Okaloosa County,207269,all,All,NA,NA
12,91,Florida,Okaloosa County,207269,race-ethnicity,Black,NA,NA
12,91,Florida,Okaloosa County,207269,race-ethnicity,Other Races,NA,NA
12,91,Florida,Okaloosa County,207269,race-ethnicity,White,NA,NA
12,93,Florida,Okeechobee County,41537,all,All,NA,NA
12,93,Florida,Okeechobee County,41537,race-ethnicity,Black,NA,NA
12,93,Florida,Okeechobee County,41537,race-ethnicity,Other Races,NA,NA
12,93,Florida,Okeechobee County,41537,race-ethnicity,White,NA,NA
12,95,Florida,Orange County,1380645,all,All,NA,NA
12,95,Florida,Orange County,1380645,race-ethnicity,Black,NA,NA
12,95,Florida,Orange County,1380645,race-ethnicity,Other Races,NA,NA
12,95,Florida,Orange County,1380645,race-ethnicity,White,NA,NA
12,97,Florida,Osceola County,367990,all,All,NA,NA
12,97,Florida,Osceola County,367990,race-ethnicity,Black,NA,NA
12,97,Florida,Osceola County,367990,race-ethnicity,Other Races,NA,NA
12,97,Florida,Osceola County,367990,race-ethnicity,White,NA,NA
12,99,Florida,Palm Beach County,1485941,all,All,NA,NA
12,99,Florida,Palm Beach County,1485941,race-ethnicity,Black,NA,NA
12,99,Florida,Palm Beach County,1485941,race-ethnicity,Other Races,NA,NA
12,99,Florida,Palm Beach County,1485941,race-ethnicity,White,NA,NA
12,101,Florida,Pasco County,539630,all,All,NA,NA
12,101,Florida,Pasco County,539630,race-ethnicity,Black,NA,NA
12,101,Florida,Pasco County,539630,race-ethnicity,Other Races,NA,NA
12,101,Florida,Pasco County,539630,race-ethnicity,White,NA,NA
12,103,Florida,Pinellas County,975280,all,All,NA,NA
12,103,Florida,Pinellas County,975280,race-ethnicity,Black,NA,NA
12,103,Florida,Pinellas County,975280,race-ethnicity,Other Races,NA,NA
12,103,Florida,Pinellas County,975280,race-ethnicity,White,NA,NA
12,105,Florida,Polk County,708009,all,All,NA,NA
12,105,Florida,Polk County,708009,race-ethnicity,Black,NA,NA
12,105,Florida,Polk County,708009,race-ethnicity,Other Races,NA,NA
12,105,Florida,Polk County,708009,race-ethnicity,White,NA,NA
12,107,Florida,Putnam County,74163,all,All,NA,NA
12,107,Florida,Putnam County,74163,race-ethnicity,Black,NA,NA
12,107,Florida,Putnam County,74163,race-ethnicity,Other Races,NA,NA
12,107,Florida,Putnam County,74163,race-ethnicity,White,NA,NA
12,109,Florida,St. Johns County,254261,all,All,NA,NA
12,109,Florida,St. Johns County,254261,race-ethnicity,Black,NA,NA
12,109,Florida,St. Johns County,254261,race-ethnicity,Other Races,NA,NA
12,109,Florida,St. Johns County,254261,race-ethnicity,White,NA,NA
12,111,Florida,St. Lucie County,321128,all,All,NA,NA
12,111,Florida,St. Lucie County,321128,race-ethnicity,Black,NA,NA
12,111,Florida,St. Lucie County,321128,race-ethnicity,Other Races,NA,NA
12,111,Florida,St. Lucie County,321128,race-ethnicity,White,NA,NA
12,113,Florida,Santa Rosa County,179349,all,All,NA,NA
12,113,Florida,Santa Rosa County,179349,race-ethnicity,Black,NA,NA
12,113,Florida,Santa Rosa County,179349,race-ethnicity,Other Races,NA,NA
12,113,Florida,Santa Rosa County,179349,race-ethnicity,White,NA,NA
12,115,Florida,Sarasota County,426718,all,All,NA,NA
12,115,Florida,Sarasota County,426718,race-ethnicity,Black,NA,NA
12,115,Florida,Sarasota County,426718,race-ethnicity,Other Races,NA,NA
12,115,Florida,Sarasota County,426718,race-ethnicity,White,NA,NA
12,117,Florida,Seminole County,467832,all,All,NA,NA
12,117,Florida,Seminole County,467832,race-ethnicity,Black,NA,NA
12,117,Florida,Seminole County,467832,race-ethnicity,Other Races,NA,NA
12,117,Florida,Seminole County,467832,race-ethnicity,White,NA,NA
12,119,Florida,Sumter County,128754,all,All,NA,NA
12,119,Florida,Sumter County,128754,race-ethnicity,Black,NA,NA
12,119,Florida,Sumter County,128754,race-ethnicity,Other Races,NA,NA
12,119,Florida,Sumter County,128754,race-ethnicity,White,NA,NA
12,121,Florida,Suwannee County,44191,all,All,NA,NA
12,121,Florida,Suwannee County,44191,race-ethnicity,Black,NA,NA
12,121,Florida,Suwannee County,44191,race-ethnicity,Other Races,NA,NA
12,121,Florida,Suwannee County,44191,race-ethnicity,White,NA,NA
12,123,Florida,Taylor County,21623,all,All,NA,NA
12,123,Florida,Taylor County,21623,race-ethnicity,Black,NA,NA
12,123,Florida,Taylor County,21623,race-ethnicity,Other Races,NA,NA
12,123,Florida,Taylor County,21623,race-ethnicity,White,NA,NA
12,125,Florida,Union County,14940,all,All,NA,NA
12,125,Florida,Union County,14940,race-ethnicity,Black,NA,NA
12,125,Florida,Union County,14940,race-ethnicity,Other Races,NA,NA
12,125,Florida,Union County,14940,race-ethnicity,White,NA,NA
